Date,returns,Y_return,vol-20,vol_20,T_vol_shock,lag_return
2018-03-13,0.000522750722395459,0.000522750722395459,0.00795755981060911,0.00795755981060911,0,0.0188448453263507
2018-03-14,-0.00153080076923385,-0.00153080076923385,0.00772219863877331,0.00772219863877331,0,0.000522750722395459
2018-03-15,-0.00488661854644499,-0.00488661854644499,0.00775179819467606,0.00775179819467606,0,-0.00153080076923385
2018-03-16,-0.0160545978679463,-0.0160545978679463,0.00837769949580576,0.00837769949580576,0,-0.00488661854644499
2018-03-19,-0.00994620052782473,-0.00994620052782473,0.00842922363773205,0.00842922363773205,0,-0.0160545978679463
2018-03-20,0.00297742001846666,0.00297742001846666,0.00839342810855775,0.00839342810855775,0,-0.00994620052782473
2018-03-21,0.00304743832562943,0.00304743832562943,0.00844651081465417,0.00844651081465417,0,0.00297742001846666
2018-03-22,-0.0039960585982852,-0.0039960585982852,0.0084003737038753,0.0084003737038753,0,0.00304743832562943
2018-03-23,-0.0116047001015945,-0.0116047001015945,0.00870616903649254,0.00870616903649254,0,-0.0039960585982852
2018-03-26,0.0131754661607953,0.0131754661607953,0.00893286173900743,0.00893286173900743,0,-0.0116047001015945
2018-03-27,0.00526710788464159,0.00526710788464159,0.00875343219798403,0.00875343219798403,0,0.0131754661607953
2018-03-28,-0.00694166881475983,-0.00694166881475983,0.00882452328531987,0.00882452328531987,0,0.00526710788464159
2018-04-02,0.00965293558440993,0.00965293558440993,0.00915571669790306,0.00915571669790306,0,-0.00694166881475983
2018-04-03,0.0032458864317621,0.0032458864317621,0.00919960349933387,0.00919960349933387,0,0.00965293558440993
2018-04-04,-0.0114463840308595,-0.0114463840308595,0.00930079342348755,0.00930079342348755,0,0.0032458864317621
2018-04-05,0.0192393067589806,0.0192393067589806,0.0100608373659247,0.0100608373659247,0,-0.0114463840308595
